 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
53488,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,32,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3268,1361,5,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5143.2770022043,226.8333333333,497.0047954162,1240,3,1361,340.25,600.4811265422001,1240,3,4,4.0,0.0,4,4,0,0,0,0,184,80,3673.7692872888,1469.5077149155,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,184,0,0,0,0,0,0,5,0,2,0,65535,8192,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,90739583,29,27,3075,20468,761,0,106.0344827586,222.7238012104,2896,0,758.0740740741,880.0770475853999,259.4567797386,0.6171507312,1649810.6,3581560.41360288,10029704,6,90739583,3240699.39285714,4531405.84300882,10080009,175,90688833,3488032.03846154,4627154.86478719,10080251,48,0,0,0,0,936,872,0.3195959144,0.2975548168,0,2896,413.0350877193,702.6114798408,493662.89160401,0,0,0,1,0,0,0,0,0,420.4107142857,106.0344827586,758.0740740741,936,0,0,0,0,0,0,29,3075,27,20468,29200,136,7,32,1375603.875,2361728.5878377003,5432313,50291,9966815.25,125853.605468247,10029704,9660597,BENIGN
443,5205563,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,34.77049457,1.15261308,1041112.6,2249116.109,5064268,4,5205563,1301390.75,2508875.792,5064268,4,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9605109000000001,0.19210218,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,93589.0,0.0,93589,93589,5064268.0,0.0,5064268,5064268,BENIGN
443,124,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,96774.19355,16129.03226,124.0,0.0,124,124,124,124.0,0.0,124,124,0,0.0,0.0,0,0,0,0,0,0,40,0,16129.03226,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,79282,5,3,345,1184,345,0,69.0,154.2886904475,1184,0,394.6666666667,683.5827187205,19285.5881536793,100.9056280114,11326.0,18542.862499265502,38761,50,79282,19820.5,22350.638074411494,40074,402,40520,20260.0,26865.8150444017,39257,1263,0,0,0,0,172,104,63.0660175071,37.8396105043,0,1184,169.8888888889,397.03918082620004,157640.111111111,0,0,0,1,0,0,0,0,0,191.125,69.0,394.6666666667,172,0,0,0,0,0,0,5,345,3,1184,65535,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,81381,3,4,440,860,440,0,146.66666669999995,254.03411839999998,860,0,215.0,430.0,15974.2446,86.01516324,13563.5,15141.3912,34089,3,57607,28803.5,7474.825784000002,34089,23518,57935,19311.66667,32948.60477,57356,3,0,0,0,0,104,136,36.86364139,49.15152185,0,860,162.5,321.1474962,103135.7143,0,0,0,1,0,0,0,0,1,185.71428569999998,146.66666669999995,215.0,104,0,0,0,0,0,0,3,440,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35063,286,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,108391.6084,10489.51049,143.0,134.3502884,238,48,286,143.0,134.3502884,238,48,0,0.0,0.0,0,0,0,0,0,0,96,0,10489.51049,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,59,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,43246560,13,11,4206,1454,1038,6,323.5384615000001,495.7567642,359,0,132.1818182,179.8442761,130.8774617,0.554957435,1880285.217,3413415.639,9977255,872,43200000,3603880.0,4073889.005,9977255,70745,41700000,4172837.4,4305593.856000002,10000000,872,0,0,0,0,260,268,0.300601944,0.254355491,0,1038,226.64,384.1454672,147567.74,0,0,0,0,1,0,0,0,0,236.08333330000002,323.5384615000001,132.1818182,260,0,0,0,0,0,0,13,4206,11,1454,255,766,12,20,3932437.0,2726306.87,7080240,2323161,9976936.667000001,292.0861745,9977255,9976681,BENIGN
33328,82542168,7,6,11595,418,4344,0,1656.4285710000001,1760.597234,400,0,69.66666667,161.8563149,145.5377329,0.157495257,6878514.0,23800000.0,82400000,4,82500000,13800000.0,33600000.0,82400000,48,82400000,16500000.0,36800000.0,82400000,4,0,0,0,0,232,164,0.084805139,0.072690119,0,4344,858.0714286,1458.571507,2127430.841,0,0,0,0,1,0,0,0,0,924.0769231,1656.4285710000001,69.66666667,232,0,0,0,0,0,0,7,11595,6,418,235,229,4,32,11949.0,0.0,11949,11949,82400000.0,0.0,82400000,82400000,BENIGN
53,67111,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,6615.9049932202015,59.6027476867,22370.3333333333,38740.4917409851,67104,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,29.8013738433,29.8013738433,47,175,98.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98481884,8,7,381,11595,381,0,47.625,134.7038418,5792,0,1656.4285710000001,2118.2272350000007,121.606122,0.152312277,7034420.286,26300000.0,98400000,1,98400000,14100000.0,37200000.0,98400000,1,53627,8937.833333,16820.06066,42090,47,0,0,0,0,264,232,0.081233214,0.071079063,0,5792,748.5,1577.101434,2487248.933,0,0,0,0,1,0,0,0,0,798.4,47.625,1656.4285710000001,264,0,0,0,0,0,0,8,381,7,11595,251,235,1,32,1001.0,0.0,1001,1001,98400000.0,0.0,98400000,98400000,ATTACK
21,137316,18,25,200,478,43,0,11.11111111,12.18914121,50,0,19.12,14.01879691,4937.516386,313.1463194,3269.428571,12166.692990000001,62782,1,137259,8074.058824,25953.62716,105288,1,137233,5718.041667,15802.518559999999,62782,1,0,0,0,0,384,524,131.0845058,182.0618136,0,50,15.40909091,13.77277088,189.6892178,0,0,0,1,0,0,0,0,1,15.76744186,11.11111111,19.12,384,0,0,0,0,0,0,18,200,25,478,8192,229,16,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,119290,1,1,51,92,51,51,51.0,0.0,92,92,92.0,0.0,1198.7593259999999,16.765864699999998,119290.0,0.0,119290,119290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.38293235,8.38293235,51,92,64.66666667,23.67136104,560.3333332999998,0,0,0,0,0,0,0,0,1,97.0,51.0,92.0,32,0,0,0,0,0,0,1,51,1,92,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49574,4,2,0,53,0,53,0,26.5,37.476659399999996,0,0,0.0,0.0,13300000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,53,35.33333333,30.59956427,936.3333332999997,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,1478,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9898733,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.030690898,0.50511515,2474683.25,4947494.556,9895925,4,9898733,2474683.25,4947494.556,9895925,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.50511515,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2808.0,0.0,2808,2808,9895925.0,0.0,9895925,9895925,ATTACK
53,31155,1,1,54,142,54,54,54.0,0.0,142,142,142.0,0.0,6291.12502,64.19515327,31155.0,0.0,31155,31155,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,32.09757663,32.09757663,54,142,83.33333333,50.80682369,2581.333333,0,0,0,0,0,0,0,0,1,125.0,54.0,142.0,32,0,0,0,0,0,0,1,54,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588,170.0,0.0,170,170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5882.352940999999,5882.352940999999,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5059744,6,4,611,164,517,0,101.83333329999999,204.3050823,152,0,41.0,74.05403433,153.1698046,1.9763845759999998,562193.7778,1645281.5559999999,4949320,4,5059744,1011948.8,2234145.963,5008439,4,90734,30244.66667,36061.1742,70313,397,0,0,0,0,132,92,1.185830746,0.79055383,0,517,70.45454545,154.75681799999995,23949.672730000002,0,0,0,1,0,0,0,0,0,77.5,101.83333329999999,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,30,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117547997,53,51,1939,56754,824,0,36.58490566,160.73239030000005,2836,0,1112.823529,800.6559487000003,499.31093250000004,0.884744978,1141242.689,3154410.986,10200000,2,118000000,2260538.404,4179600.2819999997,10200000,186,116000000,2317156.36,4302450.373,11100000,46,0,0,0,0,1704,1640,0.450879652,0.433865326,0,2836,558.9809524,783.334637,613613.1535,0,0,0,1,0,0,0,0,0,564.3557692,36.58490566,1112.823529,1704,0,0,0,0,0,0,53,1939,51,56754,29200,365,3,32,339733.5455,733615.4827,2348453,36306,10200000.0,35578.49373,10200000,10100000,BENIGN
443,5434332,7,4,663,173,517,0,94.71428571,188.4301058,161,0,43.25,78.55093889,153.83675490000005,2.024167828,543433.2,1494323.48,4791643,3,5434332,905722.0,1999134.1409999998,4983563,41,490455,163485.0,148423.2992,289776,3,0,0,0,0,152,92,1.2881068000000002,0.736061028,0,517,69.66666667,148.8081946,22143.87879,0,0,0,1,0,0,0,0,0,76.0,94.71428571,43.25,152,0,0,0,0,0,0,7,663,4,173,8192,14100,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,251,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1243027.88844622,15936.2549800797,83.6666666667,104.4094504024,201,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,7968.1274900399,7968.1274900399,42,114,70.8,39.4360241404,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,64,0,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,45580,3,6,373,11595,373,0,124.33333329999999,215.3516504,5792,0,1932.5,2181.008184,262571.3032,197.4550241,5697.5,12101.193879999999,34114,6,11025,5512.5,7787.366981,11019,6,45558,9111.6,14774.23786,34114,45,0,0,0,0,104,200,65.81834138,131.6366828,0,5792,1196.8,1885.8286600000001,3556349.733,0,0,0,1,0,0,0,0,2,1329.777778,124.33333329999999,1932.5,104,0,0,0,0,0,0,3,373,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,8263497,10,2,420,84,42,42,42.0,0.0,42,42,42.0,0.0,60.99112761,1.452169705,751227.0,1259521.446,4000281,1,8000337,888926.3333,1364310.352,4000281,3,1,1.0,0.0,1,1,0,0,0,0,248,64,1.2101414209999999,0.24202828399999998,42,42,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,45.5,42.0,42.0,248,0,0,0,0,0,0,10,420,2,84,-1,-1,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
417,56,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,107142.8571,35714.285710000004,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17857.14286,17857.14286,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,30928,2,2,92,192,46,46,46.0,0.0,96,96,96.0,0.0,9182.617693,129.3326436,10309.33333,17851.092969999998,30922,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.66632178,64.66632178,46,96,66.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,82.5,46.0,96.0,40,0,0,0,0,0,0,2,92,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,1537457,39,0,1950,0,50,50,50.0,0.0,0,0,0.0,0.0,1268.3281550000004,25.366563100000004,40459.394739999996,173952.5153,771710,1,1537457,40459.394739999996,173952.5153,771710,1,0,0.0,0.0,0,0,0,0,0,0,1092,0,25.366563100000004,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51.28205128,50.0,0.0,1092,0,0,0,0,0,0,39,1950,0,0,-1,-1,38,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56828,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,217,2,2,64,320,32,32,32.0,0.0,160,160,160.0,0.0,1769585.253,18433.17972,72.33333333,83.48253309999998,165,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,80,40,9216.589862,9216.589862,32,160,83.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,104.0,32.0,160.0,80,0,0,0,0,0,0,2,64,2,320,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60561,60,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,200000.0,33333.3333333333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16666.6666666667,16666.6666666667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5238441,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76358596,1746147.0,2950308.977,5152510,54,5238441,2619220.5,3582612.3680000002,5152510,85931,0,0.0,0.0,0,0,0,0,0,0,104,40,0.57268947,0.19089649,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60678034,18,16,1291,9731,334,0,71.72222222,126.9130344,1737,0,608.1875,721.5298763999997,181.64728280000003,0.560334569,1838728.303,3888940.9080000003,10200000,14,60700000,3569296.1180000002,4920061.219,10300000,222,60600000,4039579.733,5065713.252,10300000,88,0,0,0,0,584,520,0.29664771300000004,0.263686856,0,1737,314.9142857,558.9585574,312434.6689,0,0,0,1,0,0,0,0,0,324.1764706,71.72222222,608.1875,584,0,0,0,0,0,0,18,1291,16,9731,29200,131,5,32,158494.0,182757.9178,531547,83730,9954433.167000001,428532.3946,10200000,9089357,BENIGN
53,195,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,779487.1795,20512.820509999998,65.0,72.02083032,144,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,80,10256.410259999999,10256.410259999999,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,80,0,0,0,0,0,0,2,60,2,92,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,43906087,27,26,6139,19892,1510,0,227.37037039999998,492.7611489,2896,0,765.0769231,780.5375032000003,592.8790694,1.207121919,844347.8269,2678224.441,10000000,8,43900000,1688695.654,3659245.119,10100000,144,43800000,1752253.44,3734156.146,10100000,48,0,0,0,0,872,840,0.6149489020000001,0.592173017,0,2896,482.0555556,695.1377064,483216.4308,0,0,0,1,0,0,0,0,0,491.15094339999996,227.37037039999998,765.0769231,872,0,0,0,0,0,0,27,6139,26,19892,29200,160,7,32,920487.5,1641894.334,3383329,99495,10000000.0,5926.990938,10000000,10000000,BENIGN
80,59349,3,4,426,2280,420,0,142.0,240.7737527,2266,2,570.0,1130.668239,45594.70252,117.94638490000001,9891.5,14900.15934,29139,4,29309,14654.5,20557.71545,29191,118,30242,10080.66667,16685.91299,29341,4,0,0,0,0,72,84,50.54845069,67.39793425,0,2266,338.25,792.4612202999997,627994.7857,0,0,0,1,0,0,0,0,1,386.57142860000016,142.0,570.0,72,0,0,0,0,0,0,3,426,4,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,2020202.02,20202.0202,66.0,109.98636280000001,193,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,10101.0101,10101.0101,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5345164,8,7,350,5125,193,0,43.75,74.42493822,1689,0,732.1428571,763.4152275,1024.290368,2.806274981,381797.4286,1262984.0729999999,4762597,3,5345164,763594.8571,1765979.144,4762597,3,550171,91695.16667,109591.1301,232119,55,0,0,0,0,184,152,1.49667999,1.309594991,0,1689,342.1875,601.6454348,361977.2292,0,0,0,1,0,0,0,0,0,365.0,43.75,732.1428571,184,0,0,0,0,0,0,8,350,7,5125,8192,55,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,67110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44.70272687,33555.0,3988.082246,36375,30735,67110,33555.0,3988.082246,36375,30735,0,0.0,0.0,0,0,0,0,0,0,96,0,44.70272687,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,264,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,354461,13,13,1131,5335,522,0,87.0,146.4211960977,1430,0,410.3846153846,562.6484305588,18241.7811832613,73.3508058714,14178.44,23001.173151385097,98660,1,354461,29538.4166666667,28776.253914574398,98660,3,312418,26034.8333333333,42642.134126692,135175,1,0,0,0,0,272,272,36.6754029357,36.6754029357,0,1430,239.48148148150003,429.4657119268,184440.797720798,0,0,0,1,0,0,0,0,1,248.6923076923,87.0,410.3846153846,272,0,0,0,0,0,0,13,1131,13,5335,8192,360,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117545952,45,58,2510,72108,1322,0,55.77777778,205.85827969999997,2920,0,1243.2413789999996,919.6342199999999,634.798551,0.8762530590000001,1152411.294,3150800.673,10000000,1,118000000,2670962.909,4390760.822,10000000,186,118000000,2061794.035,4019178.567,10000000,1,0,0,0,0,912,1304,0.382829006,0.493424053,0,2920,717.4807692,915.4644,838075.0676,0,0,0,1,0,0,0,0,1,724.4466018999997,55.77777778,1243.2413789999996,912,0,0,0,0,0,0,45,2510,58,72108,8192,1096,44,20,107626.0833,244317.6598,869161,23393,9685904.582999999,1047999.9940000001,10000000,6361494,BENIGN
53,30883,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,5180.84383,129.5210957,10294.33333,17748.03596,30788,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,64.76054787,64.76054787,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,106297,1,1,40,91,40,40,40.0,0.0,91,91,91.0,0.0,1232.3960220000001,18.81520645,106297.0,0.0,106297,106297,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.407603225,9.407603225,40,91,57.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,85.5,40.0,91.0,32,0,0,0,0,0,0,1,40,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30544,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,3928.758512,65.47930854,30544.0,0.0,30544,30544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.73965427,32.73965427,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,96477237,14,12,3071,1250,1588,6,219.3571429,426.79189800000006,302,6,104.16666670000001,104.0199573,44.78776688,0.269493622,3859089.48,13500000.0,58800000,3,96500000,7421325.922999999,18400000.0,58800000,137,96400000,8762672.545,19800000.0,58800000,3,1,0,0,0,280,240,0.14511195,0.124381672,6,1588,161.74074069999998,315.4140859,99486.04557999999,0,1,0,0,1,0,0,0,0,167.9615385,219.3571429,104.16666670000001,280,0,0,0,0,0,0,14,3071,12,1250,255,194,13,20,681335.0,831655.1554,1269404,93266,47500000.0,15900000.0,58800000,36300000,BENIGN
55787,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,23360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,88,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,136363.6364,22727.27273,88.0,0.0,88,88,88,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0,0,0,40,0,22727.27273,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,92572,1,1,50,141,50,50,50.0,0.0,141,141,141.0,0.0,2063.2588690000002,21.60480491,92572.0,0.0,92572,92572,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.80240245,10.80240245,50,141,80.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,120.5,50.0,141.0,20,0,0,0,0,0,0,1,50,1,141,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50512,2,2,166,198,83,83,83.0,0.0,99,99,99.0,0.0,7206.208425720601,79.18910357930001,16837.3333333333,29156.1885940761,50504,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,88,64,39.5945517897,39.5945517897,83,99,89.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,111.75,83.0,99.0,88,0,0,0,0,0,0,2,166,2,198,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31214,1,1,56,109,56,56,56.0,0.0,109,109,109.0,0.0,5286.089575,64.07381303,31214.0,0.0,31214,31214,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.03690652,32.03690652,56,109,73.66666667,30.59956427,936.3333332999997,0,0,0,0,0,0,0,0,1,110.5,56.0,109.0,32,0,0,0,0,0,0,1,56,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50290,1,1,45,201,45,45,45.0,0.0,201,201,201.0,0.0,4891.628554,39.76933784,50290.0,0.0,50290,50290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.88466892,19.88466892,45,201,97.0,90.06664199,8112.0,0,0,0,0,0,0,0,0,1,145.5,45.0,201.0,20,0,0,0,0,0,0,1,45,1,201,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24183,2,2,88,288,44,44,44.0,0.0,144,144,144.0,0.0,15548.112309999999,165.4054501,8061.0,13955.13336,24175,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,82.70272505,82.70272505,44,144,84.0,54.77225575,3000.0,0,0,0,0,0,0,0,0,1,105.0,44.0,144.0,64,0,0,0,0,0,0,2,88,2,288,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31134,2,2,70,202,35,35,35.0,0.0,101,101,101.0,0.0,8736.429627,128.4769063,10378.0,17970.893219999998,31129,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,64.23845314,64.23845314,35,101,61.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,76.75,35.0,101.0,64,0,0,0,0,0,0,2,70,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47664,2,2,68,190,34,34,34.0,0.0,95,95,95.0,0.0,5412.890232,83.92077878,15888.0,27512.76106,47657,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,41.96038939,41.96038939,34,95,58.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,73.0,34.0,95.0,40,0,0,0,0,0,0,2,68,2,190,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
